invoice_id,product_id,date
550708,881,2022-01-05
5507138,675,2022-01-24
5507343,922,2022-05-05
5507526,261,2023-08-02
5507834,614,2022-01-28
5507836,149,2022-04-17
5507843,580,2022-03-05
5507884,515,2022-05-27
5507976,128,2022-03-15
5508066,146,2022-03-17
5508101,138,2022-03-17
5508233,530,2023-06-04
5508421,113,2022-02-07
5508421,667,2022-02-06
5508641,537,2022-06-29
5508697,579,2022-03-28
5508701,510,2022-09-20
5508709,925,2022-02-19
5508892,682,2023-12-07
550897,799,2023-09-26
550908,941,2022-03-29
5509106,397,2022-08-14
5509169,906,2022-06-08
5509463,342,2022-01-26
5509603,392,2022-06-27
5509668,598,2022-12-25
5509691,524,2022-12-16
5509694,475,2023-10-26
5509738,462,2022-06-22
5509827,601,2023-05-09
5509827,712,2023-05-09
5509984,475,2022-02-14
5510202,256,2022-01-12
5510318,789,2022-10-13
5510472,22,2023-07-12
5510524,227,2022-05-20
5510703,645,2022-01-31
5510732,978,2022-09-02
5510909,412,2022-02-26
5510909,753,2022-02-20
5510921,141,2022-05-24
5511099,753,2022-03-24
5511128,200,2022-01-26
5511128,599,2022-01-24
5511131,790,2023-10-23
5511156,742,2022-03-17
551117,393,2022-08-20
5511524,585,2022-06-14
5511616,260,2022-01-27
5511688,906,2022-03-23
5511893,44,2022-02-03
5512186,98,2022-12-24
5512206,541,2022-11-27
5512328,328,2022-04-26
5512328,622,2022-04-28
5512328,680,2022-04-21
5512328,856,2022-04-25
5512498,116,2022-04-01
5512498,738,2022-04-05
5512498,957,2022-03-30
5512619,864,2022-02-20
5512906,364,2022-05-29
5512906,471,2022-06-04
5513033,271,2022-04-15
5513117,928,2022-06-09
5513169,158,2022-08-07
551319,522,2022-11-28
5513323,915,2022-02-08
5513611,623,2022-06-18
5513974,693,2022-09-03
5514038,216,2022-06-19
5514067,183,2022-02-06
5514196,214,2022-04-26
5514221,287,2022-02-02
5514221,468,2022-02-12
5514236,959,2022-08-13
5514353,87,2022-03-03
5514387,541,2022-06-30
5514394,714,2022-02-13
5514394,775,2022-02-03
5514508,601,2022-12-29
5514521,836,2022-04-02
5514584,96,2022-04-09
5514608,787,2022-03-02
551482,59,2023-07-09
5514939,375,2022-09-05
5514939,944,2022-08-30
5514968,429,2022-01-13
5514968,496,2022-01-10
5515169,541,2023-01-14
5515197,217,2022-04-17
5515368,599,2022-04-01
5515391,622,2022-05-27
5515696,516,2023-02-16
5515768,313,2022-01-20
5515788,409,2023-08-07
5515801,254,2022-05-07
5515874,674,2022-02-08
5515919,327,2022-01-21
5516038,966,2023-02-17
5516119,226,2023-03-05
5516448,475,2022-09-04
5516448,924,2022-08-24
5516878,181,2022-05-26
5516949,831,2022-07-08
5516993,809,2022-02-02
5517074,908,2022-09-28
5517327,85,2022-12-11
5517342,688,2022-01-21
5517453,792,2023-01-15
5517732,104,2022-05-20
5517732,707,2022-05-23
5517913,34,2023-10-29
5517984,129,2022-01-25
5517984,633,2022-01-28
5517984,949,2022-01-17
5518024,455,2022-06-15
5518121,367,2022-05-16
5518198,730,2022-01-27
5518279,515,2022-03-31
5518302,429,2022-01-13
5518369,358,2022-02-10
5518553,872,2022-01-17
5518854,322,2023-06-07
5519033,782,2022-05-23
5519194,386,2022-04-10
5519211,954,2022-06-14
5519271,693,2022-05-03
5519571,170,2022-03-09
5519571,530,2022-03-08
5519649,376,2022-01-17
5519652,282,2022-03-10
5519653,69,2022-02-15
5519653,153,2022-02-15
5519761,796,2022-02-27
5519871,780,2022-01-17
5520046,920,2022-05-14
5520119,309,2022-09-25
5520221,972,2022-02-05
5520377,83,2022-07-19
5520386,392,2022-11-05
5520742,572,2023-04-25
5520856,303,2022-02-09
552098,600,2022-01-22
5521011,306,2022-04-03
552102,693,2022-08-27
5521098,892,2022-01-08
5521106,20,2022-08-16
5521158,639,2022-06-17
5521211,731,2022-05-22
5521264,326,2022-06-01
552142,236,2022-07-01
5521443,978,2022-07-22
5521472,874,2022-01-08
5521503,481,2022-09-04
5521553,929,2022-05-16
5521706,168,2022-05-20
5521733,116,2022-12-15
5521748,862,2022-07-03
552177,243,2023-10-23
5521794,940,2022-03-16
5521852,389,2022-07-20
5521902,637,2022-01-25
552201,244,2022-05-12
5522441,78,2023-03-30
5522447,378,2023-04-11
5522699,500,2022-05-04
5522738,819,2023-10-16
552276,712,2022-09-22
5522939,339,2022-02-04
5523368,352,2023-03-14
5523462,76,2022-02-09
5523497,685,2023-11-16
5523544,399,2023-02-26
5523926,76,2022-02-01
552403,18,2022-01-04
552403,464,2022-01-15
5524059,116,2022-03-26
552416,663,2022-10-04
5524213,758,2022-02-18
552431,599,2022-01-31
5524368,180,2022-02-09
5524368,528,2022-02-08
5524387,594,2022-07-05
5524387,926,2022-07-05
5524463,210,2022-03-20
5524507,637,2023-09-05
5524511,707,2022-04-11
5524808,188,2022-04-03
5524808,579,2022-04-10
5524834,796,2023-08-18
5524839,619,2022-01-20
5525014,958,2023-01-09
5525572,523,2022-06-29
5525651,782,2023-01-04
5525651,877,2022-12-26
5525758,6,2023-06-07
5525758,718,2023-06-11
5525803,209,2022-04-15
5525896,727,2022-08-31
5525941,578,2022-07-21
5526149,415,2022-09-30
5526198,745,2022-05-09
5526219,908,2022-04-25
5526229,564,2022-06-05
5526512,29,2022-09-06
5526772,906,2022-01-15
5526963,188,2022-06-16
5526989,698,2022-01-27
5527019,216,2023-11-06
5527159,455,2022-06-24
5527312,575,2023-10-09
5527551,765,2022-07-30
5527551,871,2022-07-26
5527649,37,2022-03-08
5527667,884,2022-06-14
5527886,17,2022-06-12
5527903,328,2022-02-27
5527903,668,2022-03-06
5527924,803,2022-08-13
5528364,669,2022-01-14
5528392,494,2022-01-09
5528432,288,2022-02-13
5528454,926,2023-04-05
55286,384,2022-05-17
5528681,354,2022-05-01
5528736,306,2023-09-09
5528793,32,2022-02-11
5528846,131,2022-08-08
55289,908,2022-07-23
5529036,128,2022-03-14
5529044,103,2022-11-04
5529098,279,2022-05-02
5529108,393,2023-08-09
5529192,684,2022-04-01
5529199,111,2022-01-29
5529402,503,2022-08-07
5529437,813,2023-03-11
5529594,655,2022-09-19
552969,925,2022-04-26
553198,372,2022-02-08
553198,708,2022-02-13
5533916,126,2022-12-15
553394,246,2022-06-30
5534233,72,2022-03-30
5534294,205,2022-07-20
5534333,755,2022-01-16
553434,767,2023-01-16
5534376,600,2022-04-18
55344,241,2022-02-28
5534431,654,2022-06-02
5534442,697,2022-05-21
5534442,851,2022-05-27
5534544,226,2022-05-19
553459,741,2022-01-26
5534704,110,2022-07-05
5534753,100,2022-02-08
5534753,244,2022-02-05
5534753,641,2022-02-10
5534801,191,2022-08-15
5534917,322,2022-07-23
5534921,129,2022-05-30
5535021,142,2022-03-17
5535086,401,2022-02-10
5535198,89,2022-03-17
5535301,143,2022-07-19
5535459,32,2022-03-21
5535534,264,2022-01-25
5535534,265,2022-01-18
5535597,388,2022-10-11
5535658,451,2022-02-05
55363,253,2022-08-06
5537042,167,2022-10-27
5537166,160,2023-04-27
5537257,43,2023-04-05
5537932,749,2022-05-21
5538078,440,2023-10-18
5538177,22,2022-09-25
5538229,594,2022-11-02
5538246,491,2022-01-28
5538246,652,2022-01-23
5538246,794,2022-01-23
5538281,601,2022-09-20
553847,48,2022-02-24
553847,928,2022-02-27
5538541,271,2022-05-20
5538592,362,2022-01-21
5538592,864,2022-01-25
5538706,594,2022-06-02
5538722,289,2022-05-16
5538767,822,2022-03-29
5538767,864,2022-04-02
5538891,637,2022-11-20
5538917,24,2022-07-16
5538928,232,2022-03-24
5538928,613,2022-03-16
5538928,669,2022-03-18
5538984,413,2022-03-04
5538984,648,2022-02-27
5538984,663,2022-03-07
5539236,164,2022-04-06
5539236,430,2022-04-04
5539249,721,2022-03-20
5539363,369,2022-01-14
5539403,252,2022-02-23
5539403,959,2022-02-15
5539421,360,2022-05-22
5539516,163,2023-01-19
5539586,769,2022-11-25
5539626,811,2023-03-03
5539662,354,2022-09-25
5539718,70,2022-01-02
5539761,565,2022-03-08
5539811,705,2022-11-21
5539846,171,2022-06-06
5539998,791,2023-01-24
5539999,701,2023-05-30
5540012,520,2022-02-22
5540188,815,2022-06-08
5540296,486,2023-09-02
5540422,1,2023-03-25
5540422,787,2023-03-28
5540439,770,2022-05-12
5540628,692,2022-01-30
5540653,1,2022-01-26
5540812,818,2023-02-13
5541,939,2022-11-03
5541102,532,2023-02-03
554123,912,2022-06-17
5541297,509,2023-03-14
5541342,541,2022-01-31
5541342,761,2022-02-04
5541406,529,2022-09-21
5541878,928,2022-01-18
5542024,29,2022-01-25
5542027,559,2022-04-06
5542071,861,2022-01-24
5542087,904,2023-05-22
5542114,683,2022-03-26
5542143,113,2022-12-31
5542253,497,2022-03-03
5542429,240,2022-02-08
5542429,388,2022-02-09
5542457,577,2022-07-27
5542577,135,2022-01-20
5542577,756,2022-01-22
5542663,445,2022-10-22
5542756,733,2022-04-25
5542912,960,2022-12-01
5542917,205,2023-04-02
5543187,615,2022-10-09
5543382,637,2022-09-22
5543382,701,2022-09-20
5543549,400,2023-05-04
5543659,564,2022-02-24
5543659,686,2022-02-19
5543662,554,2022-01-27
5543901,582,2022-03-28
5543916,57,2023-08-03
5543966,827,2022-04-09
5544134,721,2022-03-27
5544268,488,2022-04-04
5544298,815,2022-06-26
5544299,158,2022-05-14
5544334,260,2022-07-12
5544566,923,2023-07-22
5544572,768,2022-01-17
5544651,754,2022-09-17
5544776,456,2022-06-12
5544881,533,2022-02-21
5545061,818,2022-01-15
5545067,534,2023-01-04
5545482,323,2022-06-07
5545482,782,2022-06-03
5545512,862,2022-01-11
5545791,205,2022-01-15
5545791,865,2022-01-19
5546124,949,2022-05-16
5546196,60,2022-11-14
5546197,286,2022-01-16
5546392,283,2022-06-12
5546394,859,2022-06-26
5546394,951,2022-06-27
5546453,853,2022-03-02
554656,382,2022-07-31
5546649,269,2022-07-06
5546794,700,2022-04-09
5546864,661,2022-05-03
5546864,948,2022-04-29
5546918,507,2023-07-01
5547101,413,2022-05-28
5547214,487,2022-09-11
554739,544,2022-08-24
5547638,704,2023-04-16
554788,475,2022-04-25
5547914,311,2022-09-24
5548044,947,2022-03-20
5548147,439,2022-03-19
5548212,160,2022-06-27
5548284,163,2022-04-26
5548284,693,2022-04-27
5548562,326,2022-01-17
5548664,779,2022-04-01
5548864,1,2022-03-22
5548881,119,2022-11-17
5548971,102,2022-03-17
5549204,355,2022-10-06
5549684,147,2022-04-17
5549684,160,2022-04-22
5549752,529,2022-02-15
5549943,569,2022-05-17
555002,124,2022-01-11
5550164,555,2022-05-12
555026,617,2022-06-27
555026,745,2022-06-24
5550399,275,2022-04-06
5550454,373,2022-08-05
5550563,854,2023-08-18
5550594,354,2022-03-21
5550713,109,2022-11-24
5550713,316,2022-11-22
5550953,306,2023-09-15
555104,266,2022-08-28
5551107,598,2023-12-15
5551151,188,2022-07-27
5551196,522,2022-03-19
5551317,73,2023-02-15
5551329,799,2023-08-20
5551446,628,2022-09-27
5551468,271,2022-04-04
5551468,772,2022-04-14
555148,876,2022-06-12
5551559,85,2022-01-15
5551609,277,2022-03-12
5551672,844,2023-01-07
5551682,497,2023-02-01
5551721,831,2022-07-07
555191,576,2023-06-18
5552121,18,2022-02-21
5552121,454,2022-02-25
5552153,136,2022-03-23
5552153,300,2022-03-24
5552153,551,2022-03-17
5552153,787,2022-03-20
5552269,309,2022-04-22
5552269,706,2022-04-25
5552432,380,2022-03-01
5552502,766,2022-05-26
5552502,814,2022-05-23
555254,148,2023-07-07
5552742,21,2022-02-05
5552778,146,2022-05-17
5552778,160,2022-05-25
5553123,843,2023-04-07
5553156,593,2022-03-20
5553422,831,2022-02-26
5553493,489,2022-03-29
5553521,622,2022-01-23
5553586,184,2022-04-16
5553767,819,2023-11-24
5553958,709,2023-10-07
5554089,143,2022-06-22
5554326,678,2022-07-29
5554503,508,2022-03-12
5554511,75,2022-04-19
5554511,972,2022-04-15
5554808,8,2023-02-10
5554878,971,2022-02-26
5554957,799,2022-01-11
5554994,9,2022-06-30
5555113,793,2022-01-27
5555113,802,2022-01-28
5555207,852,2022-08-04
5555243,697,2022-08-04
5555519,364,2022-01-16
5555543,486,2022-03-12
5555566,7,2023-08-09
5555616,747,2023-03-30
555562,363,2023-05-23
5555687,852,2022-03-16
5555757,492,2023-02-09
5555906,36,2022-01-19
5556064,282,2022-04-10
5556064,346,2022-04-10
5556064,452,2022-04-05
5556167,432,2022-02-06
555618,907,2023-05-30
5556374,550,2022-03-10
5556429,463,2022-11-05
5556588,420,2022-06-06
5556588,979,2022-06-14
5556767,381,2022-05-09
5556769,863,2022-01-28
5556826,316,2022-03-06
5556826,729,2022-03-10
5556878,812,2022-01-28
5557171,931,2022-01-22
5557353,535,2022-02-12
5557373,660,2023-09-17
5557434,966,2022-03-22
5557446,561,2022-04-27
555766,650,2023-09-16
5557677,245,2022-03-21
5557679,422,2022-01-14
5557899,552,2022-06-17
5557932,378,2022-12-05
5557993,246,2022-02-28
5557993,266,2022-02-22
5558593,233,2022-09-05
5558694,597,2023-11-16
5558834,897,2023-11-21
5558841,960,2022-03-30
5559084,620,2023-03-08
5559127,61,2022-03-29
5559143,442,2022-05-31
55592,916,2022-05-09
5559207,711,2023-01-25
5559271,675,2022-02-10
5559449,932,2022-10-07
5559501,614,2022-09-09
5559562,979,2023-05-02
5559632,580,2022-11-12
5559661,134,2022-04-22
5559661,413,2022-04-30
5559736,53,2023-11-04
5560043,597,2023-05-17
5560063,698,2022-08-28
5560327,511,2022-04-22
5560342,655,2022-08-02
5560662,630,2023-05-25
5560734,969,2022-07-27
556074,133,2022-04-10
5561027,171,2022-05-14
5561568,308,2022-03-28
5561568,432,2022-03-28
5561624,627,2022-10-24
5561834,750,2022-12-16
5561943,357,2022-05-20
5562328,903,2022-01-19
556342,200,2022-11-11
556343,136,2023-04-03
556399,598,2022-02-28
556574,541,2022-07-24
5567219,891,2022-11-15
5567228,671,2022-07-06
5567304,1,2023-08-13
5567368,159,2022-02-02
5567368,196,2022-01-31
5567368,591,2022-02-04
5568012,553,2022-03-30
5568053,947,2023-03-23
55681,122,2023-11-27
5568676,592,2022-01-22
5568676,710,2022-01-22
5568783,278,2023-01-07
5568846,56,2022-04-17
5568872,237,2022-06-15
5568904,845,2022-10-13
5568983,44,2022-05-16
5568983,397,2022-05-27
5569157,457,2023-02-13
5569157,789,2023-02-14
5569292,336,2023-03-25
5569353,857,2023-04-07
5569397,253,2023-03-31
5569498,712,2023-02-22
5569646,220,2022-10-29
5569777,119,2022-07-28
5569777,244,2022-07-26
5569817,804,2022-11-29
5570251,318,2022-10-23
5570251,647,2022-10-17
5570319,440,2022-03-20
5570421,462,2022-06-29
557052,65,2023-09-01
5570664,489,2023-03-19
5570843,820,2022-01-08
5570939,110,2022-03-11
5570939,176,2022-02-28
5570962,329,2022-08-30
5571096,574,2023-04-17
5571502,61,2023-06-21
5571699,542,2023-03-03
55718,970,2022-07-10
5571854,394,2022-10-17
5571878,210,2022-07-17
5571902,598,2022-01-26
5572012,5,2022-03-25
5572012,416,2022-03-28
5572012,555,2022-04-03
5572108,748,2022-04-17
557212,487,2022-09-29
5572158,736,2022-04-06
5572203,605,2022-05-29
5572203,680,2022-06-05
557223,875,2022-04-01
5572231,579,2022-01-22
5572454,66,2022-05-03
5572454,783,2022-05-06
5572516,103,2022-05-16
5572751,475,2022-06-23
5572762,372,2022-04-26
5572798,834,2022-02-11
5572823,978,2023-04-25
5573119,617,2022-12-08
5573233,210,2022-07-30
5573272,450,2022-08-21
5573329,933,2023-09-27
5573333,239,2022-08-02
5573369,570,2022-04-29
5573562,503,2022-07-07
5573634,843,2022-10-06
5573683,410,2022-02-25
5573749,777,2022-03-08
5573797,795,2022-10-05
5573841,57,2022-02-15
5573841,569,2022-02-20
5573882,653,2022-03-31
5574003,323,2022-05-25
5574069,209,2022-09-08
5574103,83,2022-09-16
5574433,590,2022-04-02
557446,110,2022-06-19
557446,521,2022-06-21
5574476,108,2022-05-05
5574596,525,2022-02-11
5574687,692,2022-03-13
5575051,81,2022-08-21
5575051,245,2022-08-20
5575383,114,2022-11-16
5575632,898,2022-02-26
5575642,893,2023-11-22
5575678,895,2022-10-14
5575682,487,2022-07-05
5575759,564,2022-03-22
5575803,86,2022-03-28
5575803,549,2022-04-06
5575803,639,2022-03-27
5575851,262,2022-09-25
5576203,325,2022-03-11
5576203,796,2022-03-01
5576256,898,2022-07-18
5576269,741,2022-06-02
5576323,423,2023-06-06
5576687,71,2022-05-07
55768,836,2023-02-17
5576961,555,2022-08-10
5577029,11,2022-01-19
5577152,260,2022-02-20
5577152,780,2022-02-21
5577154,27,2022-10-30
5577302,237,2022-03-09
5577302,649,2022-03-06
5577308,56,2022-08-05
5577308,258,2022-08-06
5577398,942,2023-03-31
5577459,830,2022-10-03
5577486,138,2022-02-27
5577486,543,2022-03-06
5577556,688,2022-03-02
5577761,597,2022-05-23
5577854,52,2022-03-01
5577977,772,2023-10-28
5577982,160,2022-02-14
5578083,187,2022-04-04
5578083,403,2022-03-31
5578139,118,2022-09-07
5578139,201,2022-08-30
557849,127,2023-08-28
5578582,204,2022-09-17
5578594,855,2022-10-04
55787,39,2022-07-14
55787,828,2022-07-23
5578718,620,2022-07-23
5578973,167,2022-04-23
557899,400,2022-01-20
557899,601,2022-01-15
557899,826,2022-01-18
5579112,326,2022-04-20
5579112,910,2022-04-18
5579214,320,2023-09-15
5579409,323,2022-07-27
5579487,52,2022-07-18
5579922,255,2022-01-28
5579959,174,2022-03-30
5579959,567,2022-03-25
5580084,75,2022-05-28
5580084,730,2022-05-27
5580111,880,2022-01-08
5580323,340,2022-05-07
5580323,871,2022-05-01
558049,491,2023-02-21
5580762,614,2022-09-16
5581088,513,2022-03-27
5581102,303,2023-03-25
5581114,95,2022-04-17
5581114,775,2022-04-13
5581121,626,2022-01-16
558113,961,2023-03-24
5581192,664,2022-08-31
5581253,597,2023-11-18
5581371,134,2022-05-10
5581624,690,2022-04-25
5581662,202,2023-08-25
5581738,951,2022-06-08
5581771,167,2022-01-18
5581791,764,2022-02-23
5581818,769,2022-01-23
5582116,832,2023-06-02
5582134,347,2022-11-13
5582159,166,2022-01-28
5582373,685,2022-02-11
5582373,937,2022-02-17
5582414,462,2022-04-17
5582454,115,2022-01-20
5582469,56,2023-07-03
5582507,180,2022-03-05
5582652,413,2022-11-15
5582698,20,2022-01-06
5582743,173,2022-07-30
5582811,965,2022-03-27
5582821,284,2022-07-09
5582938,524,2023-01-08
5583053,595,2022-08-09
5583202,363,2022-03-07
5583432,188,2023-04-17
5583448,270,2022-02-16
5583742,354,2022-02-22
5583742,403,2022-02-09
5583808,609,2022-10-02
5584218,771,2023-02-07
5584262,928,2023-02-16
558443,386,2022-10-20
5584584,607,2022-11-18
5584917,422,2022-11-29
558492,634,2022-05-10
5585001,319,2022-05-01
558506,50,2022-09-25
5585224,71,2022-02-05
5585311,274,2022-07-23
558544,951,2022-01-22
5585658,557,2022-03-28
5585658,909,2022-03-27
5585659,808,2022-01-27
5585661,816,2022-12-02
5585669,144,2022-06-11
5585779,923,2023-06-19
5585942,637,2022-06-09
5585962,721,2022-03-26
5586217,260,2022-03-12
558639,527,2022-04-14
5586428,592,2023-05-02
5586466,285,2022-08-10
5586518,810,2023-11-11
558653,335,2022-02-06
5586556,303,2022-04-30
5586698,967,2022-05-19
5586737,350,2022-07-11
5586737,883,2022-07-10
5587026,359,2023-09-15
5587033,695,2022-05-01
5587102,730,2022-03-09
5587144,825,2023-01-28
5587168,722,2023-02-14
5587287,696,2022-12-24
558729,496,2022-06-20
558729,606,2022-06-18
5587428,116,2022-01-24
5587516,299,2022-02-18
5587521,125,2022-01-18
5587657,895,2022-06-04
5587742,175,2022-04-11
5587742,219,2022-04-03
5587742,903,2022-04-04
5587899,522,2022-01-30
558797,376,2022-01-24
558821,723,2022-09-16
5588343,60,2022-03-17
5588568,220,2022-03-27
5588568,431,2022-03-30
5588577,523,2022-05-29
5588661,126,2022-05-02
5588673,60,2023-05-19
5588749,410,2022-08-16
5589093,906,2022-08-18
5589349,611,2022-08-09
5589349,679,2022-08-11
5589688,195,2022-05-25
5589723,521,2022-03-28
5589743,430,2022-04-01
5589859,510,2022-02-10
5589977,123,2022-08-17
5590134,313,2022-03-31
5590148,51,2022-02-16
5590173,726,2023-01-02
5590368,816,2022-02-18
559064,159,2022-03-31
5590646,785,2022-06-12
5590748,831,2023-03-21
5590917,601,2022-09-05
5591058,971,2023-04-17
5591062,590,2022-02-20
5591319,61,2022-03-21
5591369,497,2022-02-08
5591541,783,2022-09-28
5591612,10,2023-09-18
5591716,269,2022-04-13
5591753,875,2023-03-01
5591776,85,2022-05-23
5591776,175,2022-05-13
5592171,778,2022-02-05
5592171,955,2022-02-01
5592189,405,2023-05-07
5592231,879,2022-08-10
5592413,798,2022-01-30
5592413,806,2022-02-05
5592417,357,2023-11-26
5592429,178,2023-10-29
5592481,564,2022-01-13
5592664,933,2023-11-20
5592814,552,2022-09-16
5592838,180,2022-03-01
5592873,161,2022-11-16
5593096,970,2023-01-19
5593141,871,2022-01-29
5593272,492,2023-09-02
5593363,185,2022-04-07
5593532,643,2023-10-18
5593619,164,2022-01-28
5593619,224,2022-01-25
5593619,499,2022-02-02
5593619,817,2022-02-01
5593654,36,2022-06-21
5593654,243,2022-06-15
5593654,935,2022-06-21
559376,840,2022-03-16
559376,912,2022-03-09
5593828,555,2022-08-05
5593909,804,2022-08-03
5593939,388,2022-02-24
5593969,224,2022-06-16
5594097,680,2022-02-03
5594282,667,2023-01-14
5594374,410,2022-11-07
5594561,273,2022-08-01
5594932,500,2022-10-13
5595674,884,2022-11-13
5595701,592,2022-10-20
5595967,657,2022-12-14
5595999,400,2023-10-19
55961,384,2022-02-17
5596126,284,2022-02-12
5596153,739,2022-02-07
5596239,23,2022-02-10
5596239,564,2022-01-30
5596282,470,2022-12-30
5596364,344,2022-06-07
5596647,385,2022-10-05
5596771,131,2023-08-04
5596993,859,2022-02-24
5597254,632,2022-02-26
5597277,541,2022-10-01
5597301,205,2022-03-30
5597376,423,2023-07-28
5597451,978,2023-06-24
5597548,61,2022-05-13
5597903,35,2022-03-15
5597921,613,2022-04-13
5597921,913,2022-04-15
5598091,199,2022-05-14
5598149,556,2022-02-26
5598164,122,2023-06-28
5598274,761,2022-05-19
5598403,802,2023-01-14
5598431,419,2022-02-08
5598902,427,2022-08-15
5599023,80,2022-05-13
559916,81,2024-01-03
5599268,103,2022-01-18
5599279,614,2022-01-14
55993,881,2022-07-13
5599343,739,2022-04-02
5599351,453,2022-06-14
5599486,935,2022-03-09
5599501,871,2023-01-16
5599533,596,2022-11-17
5599561,344,2022-09-22
5599588,823,2022-02-22
559981,525,2022-09-11
5599853,779,2022-01-29
5599862,434,2022-10-31
5599862,855,2022-10-18
5599904,850,2022-04-14
559991,740,2023-02-21
5599974,503,2022-01-04
5599979,898,2023-03-10
5600011,157,2022-03-09
5600011,419,2022-03-13
5600157,53,2022-01-11
5600157,250,2022-01-16
5600166,247,2023-03-31
5600168,725,2022-01-24
560022,308,2023-02-15
560033,820,2022-06-10
5600389,17,2022-08-15
5600584,157,2023-07-22
5600601,160,2023-06-19
5600702,255,2022-03-31
5600748,975,2022-11-09
560083,360,2022-05-28
5600894,724,2022-12-22
5600964,145,2022-01-15
5600971,225,2022-03-18
5600988,527,2023-03-28
5601168,322,2022-03-22
5601187,911,2022-01-10
5601326,603,2022-05-30
5601457,175,2022-07-24
5601468,169,2022-02-16
5601516,321,2022-10-04
5601694,382,2022-07-03
5601696,795,2023-11-22
5601702,897,2022-05-16
5601778,376,2022-10-29
5601799,970,2022-02-03
5602138,932,2022-10-01
5602339,26,2022-02-06
5602352,244,2023-07-23
5602352,972,2023-07-26
5602548,409,2023-02-20
5602582,354,2022-01-30
5602582,718,2022-01-16
5602643,518,2022-08-08
5602976,688,2022-01-22
5602976,862,2022-01-20
5603098,967,2022-06-22
5603343,561,2022-02-07
5603572,484,2022-04-28
560413,262,2022-01-10
5604192,957,2023-01-19
5604203,448,2022-01-18
560423,549,2023-07-07
5604362,291,2022-02-03
5604561,281,2022-08-02
5604739,40,2022-11-05
5605276,298,2023-05-24
5605356,34,2022-01-19
5605428,81,2023-01-20
5605492,552,2022-03-12
5605662,117,2022-02-20
5605766,48,2022-03-22
5605941,409,2023-03-11
5606171,181,2022-04-27
5606227,345,2023-08-23
5606364,197,2022-02-15
5606369,653,2023-09-29
5606384,721,2023-09-05
560647,275,2022-07-31
5606534,15,2022-01-28
5606723,548,2022-06-24
5606798,480,2023-11-09
5607013,27,2023-01-13
5607032,668,2023-11-25
5607112,560,2023-06-25
5607183,689,2022-07-11
560727,429,2023-09-07
5607349,19,2022-06-27
5607367,485,2022-02-02
560786,860,2022-05-05
5608017,525,2022-05-01
5608148,712,2022-09-05
5608177,949,2022-02-03
5608356,764,2023-03-02
560836,742,2022-02-08
5608417,296,2022-02-06
5608417,561,2022-02-11
5608466,143,2022-02-22
5608568,413,2022-11-15
560861,856,2022-10-03
5608659,12,2022-06-05
5608746,767,2022-08-28
560886,358,2022-01-17
560886,443,2022-01-28
5609091,320,2022-02-04
5609326,500,2022-01-15
5609326,919,2022-01-18
5609531,360,2022-04-03
5609533,682,2023-01-28
5609559,348,2022-01-14
5609578,55,2022-01-18
5609578,241,2022-01-16
5609643,434,2023-09-15
5609713,131,2022-01-20
5609738,751,2022-04-17
5609769,37,2022-10-06
5609833,186,2022-01-02
5609919,163,2022-03-28
5610068,515,2022-01-25
5610116,474,2022-02-26
561012,252,2022-11-19
5610133,655,2022-10-15
5610392,377,2022-09-22
5610482,542,2022-01-02
5610509,511,2022-02-09
5610559,77,2022-11-04
5610688,83,2022-12-11
5610717,594,2022-12-02
561081,722,2022-08-16
5610873,724,2022-06-21
5610947,700,2023-06-03
5611092,185,2022-02-15
5611092,875,2022-02-16
5611199,313,2022-05-29
5611243,538,2022-10-27
5611424,257,2023-05-12
5611432,709,2022-04-16
5611986,506,2022-04-06
5612067,611,2022-02-07
5612182,391,2023-03-06
5612226,288,2022-05-24
561224,907,2022-03-20
5612324,244,2022-04-01
5612484,947,2023-02-12
5612532,201,2022-04-20
5612532,551,2022-04-23
5612564,214,2022-03-15
561267,459,2022-02-14
5612721,971,2023-06-21
5612912,53,2022-03-07
5613107,261,2022-12-03
5613161,299,2023-10-15
5613362,439,2022-04-27
5613441,433,2022-07-06
5613541,475,2023-04-05
5613583,102,2022-04-27
561364,87,2023-04-26
561364,881,2023-04-22
5613737,726,2022-03-09
5613737,974,2022-03-05
5613846,591,2023-01-30
5614048,956,2022-11-06
5614319,598,2023-02-08
5614343,779,2023-10-03
5614443,229,2022-06-23
5614443,239,2022-06-23
5614493,959,2022-04-15
5615034,808,2022-04-11
5615036,933,2022-01-22
5615101,171,2023-02-04
5615333,339,2022-08-02
5615336,70,2022-06-09
5615426,721,2022-11-20
5615426,728,2022-11-09
561544,829,2022-03-02
5615474,272,2022-01-19
5615554,440,2022-02-17
5615638,687,2022-11-08
5615814,231,2022-02-02
5616051,692,2022-01-28
5616127,182,2022-05-31
5616171,108,2022-03-31
5616171,377,2022-03-31
5616171,925,2022-03-18
5616258,877,2022-08-04
5616286,365,2022-08-21
5616286,730,2022-08-19
5616326,292,2022-08-27
5616416,965,2022-09-26
5616638,95,2023-02-22
5616703,96,2022-07-22
5616862,257,2022-01-06
5616862,547,2022-01-13
5616952,634,2022-02-10
5617107,299,2022-04-12
5617333,83,2022-05-12
56176,786,2022-06-25
56178,215,2022-08-30
5617929,344,2022-12-27
5617929,807,2023-01-03
5618028,194,2023-03-20
5618134,604,2023-03-02
5618278,405,2022-03-15
5618278,702,2022-03-12
5618287,648,2022-04-30
